titlePaper,citationChicago,citations,link,publishedYear,publishedMonth,locationStudy,gpsLat,gpsLong
Stepwise Control of Crosslinking in a One-Pot System for Bioprinting of Low-Density Bioinks,"Soliman, Bram G., Gabriella CJ Lindberg, Tomasz Jungst, Gary J. Hooper, Jürgen Groll, Tim BF Woodfield, and Khoon S. Lim. ""Stepwise control of crosslinking in a one‐pot system for bioprinting of low‐density bioinks."" Advanced healthcare materials 9, no. 15 (2020): 1901544.",14,https://pubmed.ncbi.nlm.nih.gov/32323473/,2020,8,"University of Otago, 2 Riccarton Avenue, Christchurch",-43.53353756,172.6281297
Stepwise Control of Crosslinking in a One-Pot System for Bioprinting of Low-Density Bioinks,"Soliman, Bram G., Gabriella CJ Lindberg, Tomasz Jungst, Gary J. Hooper, Jürgen Groll, Tim BF Woodfield, and Khoon S. Lim. ""Stepwise control of crosslinking in a one‐pot system for bioprinting of low‐density bioinks."" Advanced healthcare materials 9, no. 15 (2020): 1901544.",14,https://pubmed.ncbi.nlm.nih.gov/32323473/,2020,8,"Medical Technologies Centre of Research Excellence, Auckland, 1010, New Zealand",-36.88047448,174.7966128
Stepwise Control of Crosslinking in a One-Pot System for Bioprinting of Low-Density Bioinks,"Soliman, Bram G., Gabriella CJ Lindberg, Tomasz Jungst, Gary J. Hooper, Jürgen Groll, Tim BF Woodfield, and Khoon S. Lim. ""Stepwise control of crosslinking in a one‐pot system for bioprinting of low‐density bioinks."" Advanced healthcare materials 9, no. 15 (2020): 1901544.",14,https://pubmed.ncbi.nlm.nih.gov/32323473/,2020,8,"University of Würzburg, Pleicherwall 2, Würzburg, 97070, Germany.",49.79885739,9.930594768
A serum-free medium formulation efficiently supports isolation and propagation of canine adipose-derived medenchymal stem/stromal cells,"Devireddy, Laxminarayana R., Michael Myers, Rudell Screven, Zhuoming Liu, and Lynne Boxer. ""A serum-free medium formulation efficiently supports isolation and propagation of canine adipose-derived mesenchymal stem/stromal cells."" PloS one 14, no. 2 (2019): e0210250.",13,https://pubmed.ncbi.nlm.nih.gov/30811421/,2019,2,"Center for Veterinary Medicine, US Food and Drug Administration, Laurel, Maryland",39.05436911,-76.86061146
Efficient Nonviral Transfection of Human Bone Marrow Mesenchymal Stromal Cells Shown Using Placental Growth Factor Overexpression,"Cheung, Winston Y., Owen Hovey, Jonathan M. Gobin, Gauri Muradia, Jelica Mehic, Carole Westwood, and Jessie R. Lavoie. ""Efficient nonviral transfection of human bone marrow mesenchymal stromal cells shown using placental growth factor overexpression."" Stem cells international 2018 (2018).",13,https://www.hindawi.com/journals/sci/2018/1310904/,2018,12,"Health Canada, Ottawa, Ontario, Canada",45.39428062,-75.7112719
Multi-Peptide Presentation & Hydrogel Mechanics Jointly Enhance Therapeutic Duo-Potential of Entrapped Stromal Cells,"Hung, Ben P., Tomas Gonzalez-Fernandez, Jenny B. Lin, Takeyah Campbell, Yu Bin Lee, Alyssa Panitch, Eben Alsberg, and J. Kent Leach. ""Multi-peptide presentation and hydrogel mechanics jointly enhance therapeutic duo-potential of entrapped stromal cells."" Biomaterials 245 (2020): 119973.",13,https://pubmed.ncbi.nlm.nih.gov/32244091/,2020,7,"University of California, Davis, Davis, CA, USA",38.53860112,-121.7596097
Multi-Peptide Presentation & Hydrogel Mechanics Jointly Enhance Therapeutic Duo-Potential of Entrapped Stromal Cells,"Hung, Ben P., Tomas Gonzalez-Fernandez, Jenny B. Lin, Takeyah Campbell, Yu Bin Lee, Alyssa Panitch, Eben Alsberg, and J. Kent Leach. ""Multi-peptide presentation and hydrogel mechanics jointly enhance therapeutic duo-potential of entrapped stromal cells."" Biomaterials 245 (2020): 119973.",13,https://pubmed.ncbi.nlm.nih.gov/32244091/,2020,7,"Purdue University, West Lafayette, IN, USA",40.42412978,-86.91900595
Multi-Peptide Presentation & Hydrogel Mechanics Jointly Enhance Therapeutic Duo-Potential of Entrapped Stromal Cells,"Hung, Ben P., Tomas Gonzalez-Fernandez, Jenny B. Lin, Takeyah Campbell, Yu Bin Lee, Alyssa Panitch, Eben Alsberg, and J. Kent Leach. ""Multi-peptide presentation and hydrogel mechanics jointly enhance therapeutic duo-potential of entrapped stromal cells."" Biomaterials 245 (2020): 119973.",13,https://pubmed.ncbi.nlm.nih.gov/32244091/,2020,7,"University of Illinois, Chicago, IL",41.87741884,-87.64621954
Nucleic Acid-based dual cross-linked hydrogels for in situ tissue repair via directional stem cell migration,"Basu, Sayantani, Abdul-Rahman Alkiswani, Settimio Pacelli, and Arghya Paul. ""Nucleic acid-based dual cross-linked hydrogels for in situ tissue repair via directional stem cell migration."" ACS applied materials & interfaces 11, no. 38 (2019): 34621-34633.",13,https://pubmed.ncbi.nlm.nih.gov/31483598/,2019,9,"University of Kansas , Lawrence , Kansas",38.95501103,-95.25579614
Skin Grafting on 3D Bioprinted Cartilage Constructs In Vivo,"Apelgren, Peter, Matteo Amoroso, Karin Säljö, Anders Lindahl, Camilla Brantsing, Linnéa Stridh Orrhult, Paul Gatenholm, and Lars Kölby. ""Skin grafting on 3D bioprinted cartilage constructs in vivo."" Plastic and Reconstructive Surgery Global Open 6, no. 9 (2018).",13,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6191239/,2018,9,"Sahlgrenska University Hospital, Göteborg, Sweden",57.68255044,11.96495083
Bioprocess Decision Support Tool for Scalable Manufacture of Extracellular Vesicles,"Ng, Kelvin S., James A. Smith, Matthew P. McAteer, Benjamin E. Mead, Jamie Ware, Felix O. Jackson, Alison Carter et al. ""Bioprocess decision support tool for scalable manufacture of extracellular vesicles."" Biotechnology and bioengineering 116, no. 2 (2019): 307-319.",12,https://pubmed.ncbi.nlm.nih.gov/30063243/,2019,2,"Harvard-MIT Division of Health Sciences and Technology, Cambridge, Massachusetts",42.3597856,-71.09163094
Bioprocess Decision Support Tool for Scalable Manufacture of Extracellular Vesicles,"Ng, Kelvin S., James A. Smith, Matthew P. McAteer, Benjamin E. Mead, Jamie Ware, Felix O. Jackson, Alison Carter et al. ""Bioprocess decision support tool for scalable manufacture of extracellular vesicles."" Biotechnology and bioengineering 116, no. 2 (2019): 307-319.",12,https://pubmed.ncbi.nlm.nih.gov/30063243/,2019,2,"RoosterBio, Frederick, Maryland",39.38274755,-77.41384296
Bioprocess Decision Support Tool for Scalable Manufacture of Extracellular Vesicles,"Ng, Kelvin S., James A. Smith, Matthew P. McAteer, Benjamin E. Mead, Jamie Ware, Felix O. Jackson, Alison Carter et al. ""Bioprocess decision support tool for scalable manufacture of extracellular vesicles."" Biotechnology and bioengineering 116, no. 2 (2019): 307-319.",12,https://pubmed.ncbi.nlm.nih.gov/30063243/,2019,2,"University of Oxford, Oxford, U",51.75526769,-1.252092315
Bioprocess Decision Support Tool for Scalable Manufacture of Extracellular Vesicles,"Ng, Kelvin S., James A. Smith, Matthew P. McAteer, Benjamin E. Mead, Jamie Ware, Felix O. Jackson, Alison Carter et al. ""Bioprocess decision support tool for scalable manufacture of extracellular vesicles."" Biotechnology and bioengineering 116, no. 2 (2019): 307-319.",12,https://pubmed.ncbi.nlm.nih.gov/30063243/,2019,2,"University of Coimbra, Center for Neuroscience and Cell Biology, Portugal",40.20839114,-8.421213676
Bioprocess Decision Support Tool for Scalable Manufacture of Extracellular Vesicles,"Ng, Kelvin S., James A. Smith, Matthew P. McAteer, Benjamin E. Mead, Jamie Ware, Felix O. Jackson, Alison Carter et al. ""Bioprocess decision support tool for scalable manufacture of extracellular vesicles."" Biotechnology and bioengineering 116, no. 2 (2019): 307-319.",12,https://pubmed.ncbi.nlm.nih.gov/30063243/,2019,2,"University College London, London, UK",51.52511959,-0.132623922
Bioprocess Decision Support Tool for Scalable Manufacture of Extracellular Vesicles,"Ng, Kelvin S., James A. Smith, Matthew P. McAteer, Benjamin E. Mead, Jamie Ware, Felix O. Jackson, Alison Carter et al. ""Bioprocess decision support tool for scalable manufacture of extracellular vesicles."" Biotechnology and bioengineering 116, no. 2 (2019): 307-319.",12,https://pubmed.ncbi.nlm.nih.gov/30063243/,2019,2,"UCSF-Stanford Center of Excellence in Regulatory Science and Innovation, San Francisco, California",37.76329019,-122.4559641
Emergent heterogeneity in putative mesenchymal stem cell colonies: single-cell time lapsed analysis,"Rennerfeldt, Deena A., Joana S. Raminhos, Samantha M. Leff, Pristinavae Manning, and Krystyn J. Van Vliet. ""Emergent heterogeneity in putative mesenchymal stem cell colonies: single-cell time lapsed analysis."" PloS one 14, no. 4 (2019): e0213452.",12,https://pubmed.ncbi.nlm.nih.gov/30943212/,2019,4,"Massachusetts Institute of Technology, Cambridge, Massachusetts",42.36059804,-71.09205718
Emergent heterogeneity in putative mesenchymal stem cell colonies: single-cell time lapsed analysis,"Rennerfeldt, Deena A., Joana S. Raminhos, Samantha M. Leff, Pristinavae Manning, and Krystyn J. Van Vliet. ""Emergent heterogeneity in putative mesenchymal stem cell colonies: single-cell time lapsed analysis."" PloS one 14, no. 4 (2019): e0213452.",12,https://pubmed.ncbi.nlm.nih.gov/30943212/,2019,4,"New University of Lisbon, Caparica, Portugal",38.73445593,-9.156790193
Guanylate Binding Protein 1 Inhibits Osteogenic Differentiation of Human Mesenchymal Stromal Cells Derived from Bone Marrow,"Bai, Shi, Zhixiang Mu, Yuanding Huang, and Ping Ji. ""Guanylate binding protein 1 inhibits osteogenic differentiation of human mesenchymal stromal cells derived from bone marrow."" Scientific reports 8, no. 1 (2018): 1-8.",12,https://pubmed.ncbi.nlm.nih.gov/29348519/,2018,1,"Stomatological hospital of Chongqing Medical University, Chongqing, China",29.56057829,106.5484563
Phenotypic Variation Between Stromal Cells Differentially Impacts Engineered Cardiac Tissue Function,"Hookway, Tracy A., Oriane B. Matthys, Federico N. Mendoza-Camacho, Sarah Rains, Jessica E. Sepulveda, David A. Joy, and Todd C. McDevitt. ""Phenotypic variation between stromal cells differentially impacts engineered cardiac tissue function."" Tissue Engineering Part A 25, no. 9-10 (2019): 773-785.",12,https://pubmed.ncbi.nlm.nih.gov/30968748/,2019,5,"Gladstone Institute of Cardiovascular Disease, San Francisco, California",37.76852784,-122.3909372
Phenotypic Variation Between Stromal Cells Differentially Impacts Engineered Cardiac Tissue Function,"Hookway, Tracy A., Oriane B. Matthys, Federico N. Mendoza-Camacho, Sarah Rains, Jessica E. Sepulveda, David A. Joy, and Todd C. McDevitt. ""Phenotypic variation between stromal cells differentially impacts engineered cardiac tissue function."" Tissue Engineering Part A 25, no. 9-10 (2019): 773-785.",12,https://pubmed.ncbi.nlm.nih.gov/30968748/,2019,5,"University of Texas at Dallas, Richardson, Texas",32.98608557,-96.74911229
Phenotypic Variation Between Stromal Cells Differentially Impacts Engineered Cardiac Tissue Function,"Hookway, Tracy A., Oriane B. Matthys, Federico N. Mendoza-Camacho, Sarah Rains, Jessica E. Sepulveda, David A. Joy, and Todd C. McDevitt. ""Phenotypic variation between stromal cells differentially impacts engineered cardiac tissue function."" Tissue Engineering Part A 25, no. 9-10 (2019): 773-785.",12,https://pubmed.ncbi.nlm.nih.gov/30968748/,2019,5,"Humboldt State University, Arcata, California",40.87508982,-124.0783689
Photo-Induced viscoelasticity in cytocompatible hydrogel substrates,"Marozas, Ian A., Justin J. Cooper-White, and Kristi S. Anseth. ""Photo-induced viscoelasticity in cytocompatible hydrogel substrates."" New Journal of Physics 21, no. 4 (2019): 045004.",12,https://iopscience.iop.org/article/10.1088/1367-2630/ab1309/meta,2019,4,"University of Colorado, Boulder, CO",40.00886003,-105.2597517
Photo-Induced viscoelasticity in cytocompatible hydrogel substrates,"Marozas, Ian A., Justin J. Cooper-White, and Kristi S. Anseth. ""Photo-induced viscoelasticity in cytocompatible hydrogel substrates."" New Journal of Physics 21, no. 4 (2019): 045004.",12,https://iopscience.iop.org/article/10.1088/1367-2630/ab1309/meta,2019,4,"The University of Queensland, St. Lucia, QLD",-27.49700765,153.0146346
Ultrahigh-throughput Generation and Characterization of Cellular Aggregates in Laser-ablated Microwells of Poly(dimethylsiloxane),"Albritton, Jacob L., Jonathon D. Roybal, Samantha J. Paulsen, Nicholas J. Calafat, Jose A. Flores-Zaher, Mary C. Farach-Carson, Don L. Gibbons, and Jordan S. Miller. ""Ultrahigh-throughput generation and characterization of cellular aggregates in laser-ablated microwells of poly (dimethylsiloxane)."" RSC advances 6, no. 11 (2016): 8980-8991.",12,https://pubmed.ncbi.nlm.nih.gov/26998251/,2016,1,"Rice University, Houston, Texas, USA",29.71802742,-95.40178832
Ultrahigh-throughput Generation and Characterization of Cellular Aggregates in Laser-ablated Microwells of Poly(dimethylsiloxane),"Albritton, Jacob L., Jonathon D. Roybal, Samantha J. Paulsen, Nicholas J. Calafat, Jose A. Flores-Zaher, Mary C. Farach-Carson, Don L. Gibbons, and Jordan S. Miller. ""Ultrahigh-throughput generation and characterization of cellular aggregates in laser-ablated microwells of poly (dimethylsiloxane)."" RSC advances 6, no. 11 (2016): 8980-8991.",12,https://pubmed.ncbi.nlm.nih.gov/26998251/,2016,1,"The University of Texas M.D. Anderson Cancer Center, Houston, Texas",29.70763436,-95.39445107
An Electrochemically Deposited Collagen Wound Matrix Combined With Adipose-derived Stem Cells Improves Cutaneous Wound Healing in a Mouse Model of Type 2 Diabetes,"Edwards, Nicole, Denis Feliers, Qingwei Zhao, Randolph Stone, Robert Christy, and Xingguo Cheng. ""An electrochemically deposited collagen wound matrix combined with adipose-derived stem cells improves cutaneous wound healing in a mouse model of type 2 diabetes."" Journal of biomaterials applications 33, no. 4 (2018): 553-565.",11,https://pubmed.ncbi.nlm.nih.gov/30326802/,2018,10,"Southwest Research Institute, San Antonio, TX",29.46458222,-98.59578873
An Electrochemically Deposited Collagen Wound Matrix Combined With Adipose-derived Stem Cells Improves Cutaneous Wound Healing in a Mouse Model of Type 2 Diabetes,"Edwards, Nicole, Denis Feliers, Qingwei Zhao, Randolph Stone, Robert Christy, and Xingguo Cheng. ""An electrochemically deposited collagen wound matrix combined with adipose-derived stem cells improves cutaneous wound healing in a mouse model of type 2 diabetes."" Journal of biomaterials applications 33, no. 4 (2018): 553-565.",11,https://pubmed.ncbi.nlm.nih.gov/30326802/,2018,10,"University of Michigan, Ann Arbor, MI",42.28174449,-83.76382256
An Electrochemically Deposited Collagen Wound Matrix Combined With Adipose-derived Stem Cells Improves Cutaneous Wound Healing in a Mouse Model of Type 2 Diabetes,"Edwards, Nicole, Denis Feliers, Qingwei Zhao, Randolph Stone, Robert Christy, and Xingguo Cheng. ""An electrochemically deposited collagen wound matrix combined with adipose-derived stem cells improves cutaneous wound healing in a mouse model of type 2 diabetes."" Journal of biomaterials applications 33, no. 4 (2018): 553-565.",11,https://pubmed.ncbi.nlm.nih.gov/30326802/,2018,10,"United States Army Institute of Surgical Research, Fort Sam Houston, TX",29.46165783,-98.41593765
Aspiration-Assisted Freeform Bioprinting of Pre-Fabricated Tissue Spheroids in a Yield-Stress Gel,"Ayan, Bugra, Nazmiye Celik, Zhifeng Zhang, Kui Zhou, Myoung Hwan Kim, Dishary Banerjee, Yang Wu, Francesco Costanzo, and Ibrahim T. Ozbolat. ""Aspiration-assisted freeform bioprinting of pre-fabricated tissue spheroids in a yield-stress gel."" Communications physics 3, no. 1 (2020): 1-14.",11,https://www.nature.com/articles/s42005-020-00449-4,2020,11,"Penn State University, University Park, PA",40.79668385,-77.86229059
Coronavirus Disease 2019: A Tissue Engineering & Regenerative Medicine Perspective,"Shafiee, Abbas, Lida Moradi, Mayasari Lim, and Jason Brown. ""Coronavirus disease 2019: A tissue engineering and regenerative medicine perspective."" Stem Cells Translational Medicine 10, no. 1 (2021): 27-38.",11,https://pubmed.ncbi.nlm.nih.gov/32820868/,2021,1,"Metro North Hospital and Health Service, Brisbane, Queensland, Australia",-27.44850705,153.030117
Coronavirus Disease 2019: A Tissue Engineering & Regenerative Medicine Perspective,"Shafiee, Abbas, Lida Moradi, Mayasari Lim, and Jason Brown. ""Coronavirus disease 2019: A tissue engineering and regenerative medicine perspective."" Stem Cells Translational Medicine 10, no. 1 (2021): 27-38.",11,https://pubmed.ncbi.nlm.nih.gov/32820868/,2021,1,"New York University, School of Medicine, New York, New York, USA",40.74255536,-73.9717912
Coronavirus Disease 2019: A Tissue Engineering & Regenerative Medicine Perspective,"Shafiee, Abbas, Lida Moradi, Mayasari Lim, and Jason Brown. ""Coronavirus disease 2019: A tissue engineering and regenerative medicine perspective."" Stem Cells Translational Medicine 10, no. 1 (2021): 27-38.",11,https://pubmed.ncbi.nlm.nih.gov/32820868/,2021,1,"New York University, School of Medicine, New York, New York, USA",40.74278297,-73.97063248
